City,Latitude,Longitude,Date,Day,Month,Season,Weekend,MaxTemp,MinTemp,AvgTemp,FeelsLikeMax,FeelsLikeMin,TempCategory,Precipitation,Rainfall,Snowfall,RainCategory,MaxWindSpeed,WindDirection,Humidity,AirPressure,CloudCover,Visibility,DewPoint,Sunrise,Sunset,WeatherCondition,WeatherCode,Temp_Yesterday,Humidity_Yesterday,Rainfall_Yesterday,7DayAvgTemp,7DayAvgHumidity,7DayAvgRainfall,PM2_5,PM10,CO_Level
Peshawar,34.0151,71.5249,5/13/2023,Saturday,5,Spring,1,35.2,21.2,27.9,35.6,20.9,Hot,0,0,0,No Rain,20.9,214,38.58,968.1,59.54,0,11.37,2023-05-13T05:13,2023-05-13T19:06,Moderate,3,29.2,36.12,0,25.08571429,46.09285714,0.942857143,139,256,1.27
Peshawar,34.0151,71.5249,5/14/2023,Sunday,5,Spring,1,35.2,20.5,28.1,35.6,19.8,Hot,0,0,0,No Rain,20,151,34.29,965.87,31.25,0,9.91,2023-05-14T05:13,2023-05-14T19:07,Moderate,3,27.9,38.58,0,26.21428571,40.87285714,0.214285714,121,298,1.23
Peshawar,34.0151,71.5249,5/15/2023,Monday,5,Spring,0,36.8,21.8,29.1,37.2,21,Hot,0,0,0,No Rain,11.8,121,32.04,964.31,30.58,0,9.81,2023-05-15T05:12,2023-05-15T19:07,Moderate,3,28.1,34.29,0,27.28571429,36.92,0,47,220,1.94
Peshawar,34.0151,71.5249,5/16/2023,Tuesday,5,Spring,0,34.2,23.7,29.6,34.5,21.4,Hot,0,0,0,No Rain,17.4,349,32.17,966.5,65.71,0,10.6,2023-05-16T05:11,2023-05-16T19:08,Moderate,3,29.1,32.04,0,28.2,34.69428571,0,181,122,1.38
Peshawar,34.0151,71.5249,5/17/2023,Wednesday,5,Spring,0,36.2,22,29.2,38.7,22.8,Hot,0,0,0,No Rain,15.3,10,40.33,967.07,63.46,0,13.08,2023-05-17T05:11,2023-05-17T19:09,Moderate,3,29.6,32.17,0,28.68571429,35.23,0,84,130,1.82
Peshawar,34.0151,71.5249,5/18/2023,Thursday,5,Spring,0,31.5,23.3,27.5,32.6,21.7,Hot,0,0,0,No Rain,20.2,7,40.08,971.9,35.33,0,12.47,2023-05-18T05:10,2023-05-18T19:10,Moderate,3,29.2,40.33,0,28.65714286,36.23,0,190,189,1.16
Peshawar,34.0151,71.5249,5/19/2023,Friday,5,Spring,0,38.2,21.1,29.1,38,21.2,Hot,0,0,0,No Rain,20.4,98,38.21,967.71,5.62,0,12.12,2023-05-19T05:09,2023-05-19T19:10,Sunny,0,27.5,40.08,0,28.64285714,36.52857143,0,92,39,1.17
Peshawar,34.0151,71.5249,5/20/2023,Saturday,5,Spring,1,40.7,20,31,38.2,20.1,Hot,0,0,0,No Rain,22.1,23,29.46,965.3,10.38,0,6.62,2023-05-20T05:09,2023-05-20T19:11,Sunny,0,29.1,38.21,0,29.08571429,35.22571429,0,32,41,1.38
Peshawar,34.0151,71.5249,5/21/2023,Sunday,5,Spring,1,41.5,22.9,32.9,39.5,21.1,Hot,0,0,0,No Rain,19.7,100,20.71,965.78,64,0,5.45,2023-05-21T05:08,2023-05-21T19:12,Moderate,3,31,29.46,0,29.77142857,33.28571429,0,51,80,0.21
Peshawar,34.0151,71.5249,5/22/2023,Monday,5,Spring,0,41.8,26,33.9,41.2,26.2,Hot,0,0,0,No Rain,13.5,75,23.33,966.03,88.12,0,8.7,2023-05-22T05:07,2023-05-22T19:12,Cloudy,2,32.9,20.71,0,30.45714286,32.04142857,0,21,56,1.27
Peshawar,34.0151,71.5249,5/23/2023,Tuesday,5,Spring,0,37.4,24.9,30.7,36.4,25.3,Hot,1.8,1.8,0,Light Rain,24.3,330,36.5,968.24,96,0,12.99,2023-05-23T05:07,2023-05-23T19:13,Rainy,1,33.9,23.33,0,30.61428571,32.66,0.257142857,66,196,0.9
Peshawar,34.0151,71.5249,5/24/2023,Wednesday,5,Spring,0,36.3,22.8,28.9,38,25.2,Hot,0,0,0,No Rain,27.5,76,48.29,965.68,37.33,0,15.59,2023-05-24T05:06,2023-05-24T19:14,Moderate,3,30.7,36.5,1.8,30.57142857,33.79714286,0.257142857,110,69,0.7
Peshawar,34.0151,71.5249,5/25/2023,Thursday,5,Spring,0,34.9,22.2,28.6,35.7,23.6,Hot,0,0,0,No Rain,25.2,66,45.25,965.19,12.42,0,14.73,2023-05-25T05:06,2023-05-25T19:15,Sunny,0,28.9,48.29,0,30.72857143,34.53571429,0.257142857,132,200,0.97
Peshawar,34.0151,71.5249,5/26/2023,Friday,5,Spring,0,29.5,20.7,25,31.3,20.3,Moderate,0.1,0.1,0,Light Rain,19.5,67,54.04,967.43,19.29,0,14.85,2023-05-26T05:05,2023-05-26T19:15,Rainy,1,28.6,45.25,0,30.14285714,36.79714286,0.271428571,171,115,0.29
Peshawar,34.0151,71.5249,5/27/2023,Saturday,5,Spring,1,35.2,20.3,27.8,35.2,21.6,Hot,0,0,0,No Rain,16.1,58,41.46,966.89,1.62,0,11.37,2023-05-27T05:05,2023-05-27T19:16,Sunny,0,25,54.04,0.1,29.68571429,38.51142857,0.271428571,131,207,1.45
Peshawar,34.0151,71.5249,5/28/2023,Sunday,5,Spring,1,36.5,21,29.2,36.5,21,Hot,0,0,0,No Rain,17.6,122,35.54,967.51,49.67,0,11.43,2023-05-28T05:05,2023-05-28T19:17,Moderate,3,27.8,41.46,0,29.15714286,40.63,0.271428571,160,138,0.87
Peshawar,34.0151,71.5249,5/29/2023,Monday,5,Spring,0,33.2,24,27.9,33.2,24.4,Hot,0.2,0.2,0,Light Rain,15.1,323,40.38,970.02,99.67,0,12.78,2023-05-29T05:04,2023-05-29T19:17,Rainy,1,29.2,35.54,0,28.3,43.06571429,0.3,142,75,1.55
Peshawar,34.0151,71.5249,5/30/2023,Tuesday,5,Spring,0,30.3,20,24.4,31.7,21.4,Moderate,7.3,7.3,0,Light Rain,7.7,204,58.71,971.45,99.17,0,15.14,2023-05-30T05:04,2023-05-30T19:18,Rainy,1,27.9,40.38,0.2,27.4,46.23857143,1.085714286,185,164,1.39
Peshawar,34.0151,71.5249,5/31/2023,Wednesday,5,Spring,0,28.4,20,23.7,27.7,21.9,Moderate,3.7,3.7,0,Light Rain,20.2,69,61.54,968.63,99.96,0,15.31,2023-05-31T05:03,2023-05-31T19:19,Rainy,1,24.4,58.71,7.3,26.65714286,48.13142857,1.614285714,55,115,0.36
Peshawar,34.0151,71.5249,6/1/2023,Thursday,6,Summer,0,24.5,19,20.8,26.4,20.8,Moderate,5.8,5.8,0,Light Rain,10.9,70,81.62,969.19,87.92,0,17.4,2023-06-01T05:03,2023-06-01T19:19,Rainy,1,23.7,61.54,3.7,25.54285714,53.32714286,2.442857143,168,192,1.59
Peshawar,34.0151,71.5249,6/2/2023,Friday,6,Summer,0,33.8,17.3,25.3,34,18.9,Hot,0,0,0,No Rain,13.8,158,57.42,967.25,6.71,0,14.5,2023-06-02T05:03,2023-06-02T19:20,Sunny,0,20.8,81.62,5.8,25.58571429,53.81,2.428571429,152,291,1.8
Peshawar,34.0151,71.5249,6/3/2023,Saturday,6,Summer,1,34.3,19.9,27.2,36,21.4,Hot,0,0,0,No Rain,17.7,52,51.67,967.49,6.42,0,15.24,2023-06-03T05:03,2023-06-03T19:20,Sunny,0,25.3,57.42,0,25.5,55.26857143,2.428571429,172,206,0.58
Peshawar,34.0151,71.5249,6/4/2023,Sunday,6,Summer,1,35,23.4,29.4,36.6,25,Hot,0,0,0,No Rain,13,196,42.62,967.75,33.29,0,14.48,2023-06-04T05:02,2023-06-04T19:21,Moderate,3,27.2,51.67,0,25.52857143,56.28,2.428571429,200,283,1.17
Peshawar,34.0151,71.5249,6/5/2023,Monday,6,Summer,0,37.6,21.5,29.2,38.3,21.7,Hot,0,0,0,No Rain,28.5,66,40.79,965.3,19.25,0,13.26,2023-06-05T05:02,2023-06-05T19:21,Sunny,0,29.4,42.62,0,25.71428571,56.33857143,2.4,184,37,0.69
Peshawar,34.0151,71.5249,6/6/2023,Tuesday,6,Summer,0,37.6,23,29.9,38.3,24.3,Hot,0,0,0,No Rain,20,68,39,964.96,13.17,0,12.96,2023-06-06T05:02,2023-06-06T19:22,Sunny,0,29.2,40.79,0,26.5,53.52285714,1.357142857,118,43,0.66
Peshawar,34.0151,71.5249,6/7/2023,Wednesday,6,Summer,0,38.3,22.9,30.3,39.5,22.6,Hot,0,0,0,No Rain,23.5,56,42.12,964.94,7.88,0,15.12,2023-06-07T05:02,2023-06-07T19:22,Sunny,0,29.9,39,0,27.44285714,50.74857143,0.828571429,197,284,1.83
Peshawar,34.0151,71.5249,6/8/2023,Thursday,6,Summer,0,40.2,24.1,31.8,41.8,26.3,Hot,0,0,0,No Rain,18.8,57,43.5,964.59,4.21,0,16.64,2023-06-08T05:02,2023-06-08T19:23,Sunny,0,30.3,42.12,0,29.01428571,45.30285714,0,164,245,0.19
Peshawar,34.0151,71.5249,6/9/2023,Friday,6,Summer,0,41.3,25.8,33.3,42.9,28.5,Hot,0,0,0,No Rain,15.5,57,41.29,961.05,10.38,0,17.2,2023-06-09T05:01,2023-06-09T19:23,Sunny,0,31.8,43.5,0,30.15714286,42.99857143,0,164,113,0.65
Peshawar,34.0151,71.5249,6/10/2023,Saturday,6,Summer,1,41.7,25.5,33.3,43,27.9,Hot,0,0,0,No Rain,24.2,48,39.54,959.62,41.71,0,16.33,2023-06-10T05:01,2023-06-10T19:24,Moderate,3,33.3,41.29,0,31.02857143,41.26571429,0,67,209,0.42
Peshawar,34.0151,71.5249,6/11/2023,Sunday,6,Summer,1,39.8,24.7,32.6,41.3,27.4,Hot,0,0,0,No Rain,12.7,58,42.29,960.65,41.12,0,16.96,2023-06-11T05:01,2023-06-11T19:24,Moderate,3,33.3,39.54,0,31.48571429,41.21857143,0,117,155,1.36
Peshawar,34.0151,71.5249,6/12/2023,Monday,6,Summer,0,39,26.1,32.7,40.9,28.2,Hot,0,0,0,No Rain,18.7,70,40.92,959.81,29.29,0,16.93,2023-06-12T05:01,2023-06-12T19:25,Sunny,0,32.6,42.29,0,31.98571429,41.23714286,0,152,215,0.76
Peshawar,34.0151,71.5249,6/13/2023,Tuesday,6,Summer,0,40.5,27.1,33.9,41.5,30,Hot,0,0,0,No Rain,14.5,104,37,960.1,26.58,0,15.45,2023-06-13T05:01,2023-06-13T19:25,Sunny,0,32.7,40.92,0,32.55714286,40.95142857,0,85,207,1.72
Peshawar,34.0151,71.5249,6/14/2023,Wednesday,6,Summer,0,40.8,26.4,33.6,41.7,27.8,Hot,0,0,0,No Rain,19,69,37.88,959.6,16.46,0,16.17,2023-06-14T05:01,2023-06-14T19:26,Sunny,0,33.9,37,0,33.02857143,40.34571429,0,125,182,1.25
Peshawar,34.0151,71.5249,6/15/2023,Thursday,6,Summer,0,37.2,26.8,31.5,39.6,28.7,Hot,0.1,0.1,0,Light Rain,18.2,69,44.33,961.54,15.71,0,17.53,2023-06-15T05:01,2023-06-15T19:26,Rainy,1,33.6,37.88,0,32.98571429,40.46428571,0.014285714,92,55,0.75
Peshawar,34.0151,71.5249,6/16/2023,Friday,6,Summer,0,38.7,24.9,31.7,41.3,29.2,Hot,0,0,0,No Rain,9.8,63,49.79,961.63,5.67,0,19.01,2023-06-16T05:02,2023-06-16T19:26,Sunny,0,31.5,44.33,0.1,32.75714286,41.67857143,0.014285714,52,39,0.44
Peshawar,34.0151,71.5249,6/17/2023,Saturday,6,Summer,1,40.3,26.9,33.4,42.7,30.3,Hot,0,0,0,No Rain,13.5,82,44.29,961.5,7.42,0,18.59,2023-06-17T05:02,2023-06-17T19:27,Sunny,0,31.7,49.79,0,32.77142857,42.35714286,0.014285714,73,222,1.79
Peshawar,34.0151,71.5249,6/18/2023,Sunday,6,Summer,1,39.3,27.1,33.5,43.8,30.5,Hot,1.4,1.4,0,Light Rain,12.3,63,43.88,961.39,14.42,0,18.71,2023-06-18T05:02,2023-06-18T19:27,Rainy,1,33.4,44.29,0,32.9,42.58428571,0.214285714,190,253,0.4
Peshawar,34.0151,71.5249,6/19/2023,Monday,6,Summer,0,40.5,26,33,45.3,29.7,Hot,0,0,0,No Rain,16.5,38,50,961.14,2.88,0,20.62,2023-06-19T05:02,2023-06-19T19:27,Sunny,0,33.5,43.88,1.4,32.94285714,43.88142857,0.214285714,176,219,0.28
Peshawar,34.0151,71.5249,6/20/2023,Tuesday,6,Summer,0,41.9,27.8,34.5,45.7,32.2,Hot,0,0,0,No Rain,13,45,47.12,959.57,1.08,0,20.65,2023-06-20T05:02,2023-06-20T19:28,Sunny,0,33,50,0,33.02857143,45.32714286,0.214285714,36,147,1.64
Peshawar,34.0151,71.5249,6/21/2023,Wednesday,6,Summer,0,42.7,28.2,35,45.7,31.9,Hot,0,0,0,No Rain,15.2,28,45.5,959.59,1.46,0,20.45,2023-06-21T05:02,2023-06-21T19:28,Sunny,0,34.5,47.12,0,33.22857143,46.41571429,0.214285714,31,297,1.24
Peshawar,34.0151,71.5249,6/22/2023,Thursday,6,Summer,0,43.7,28.5,35.9,47.6,31.9,Very Hot,0,0,0,No Rain,16.5,41,45.75,959.3,0.38,0,21.66,2023-06-22T05:03,2023-06-22T19:28,Sunny,0,35,45.5,0,33.85714286,46.61857143,0.2,76,102,0.43
Peshawar,34.0151,71.5249,6/23/2023,Friday,6,Summer,0,43.9,29.8,36.7,49.2,33.7,Very Hot,0,0,0,No Rain,16.5,41,47.33,958.56,1.58,0,22.99,2023-06-23T05:03,2023-06-23T19:28,Sunny,0,35.9,45.75,0,34.57142857,46.26714286,0.2,186,104,0.81
Peshawar,34.0151,71.5249,6/24/2023,Saturday,6,Summer,1,43.2,31.5,36.6,47.8,35.8,Very Hot,0,0,0,No Rain,19.6,32,46.88,958.3,2.83,0,22.62,2023-06-24T05:03,2023-06-24T19:28,Sunny,0,36.7,47.33,0,35.02857143,46.63714286,0.2,131,117,1.77
Peshawar,34.0151,71.5249,6/25/2023,Sunday,6,Summer,1,42,29.4,35.5,46.3,33.6,Very Hot,0,0,0,No Rain,18.3,51,48.54,958.64,9.54,0,22.21,2023-06-25T05:03,2023-06-25T19:29,Sunny,0,36.6,46.88,0,35.31428571,47.30285714,0,29,235,0.65
Peshawar,34.0151,71.5249,6/26/2023,Monday,6,Summer,0,31,24.7,27.8,35.6,28.7,Hot,11,11,0,Heavy Rain,24.3,60,75.71,963.69,73.92,0,22.98,2023-06-26T05:04,2023-06-26T19:29,Rainy,1,35.5,48.54,0,34.57142857,50.97571429,1.571428571,56,54,1.26
Peshawar,34.0151,71.5249,6/27/2023,Tuesday,6,Summer,0,35.6,24.3,30.5,41.6,28.9,Hot,3.3,3.3,0,Light Rain,14.8,197,63.33,962.49,42.25,0,22.2,2023-06-27T05:04,2023-06-27T19:29,Rainy,1,27.8,75.71,11,34,53.29142857,2.042857143,196,267,1.74
Peshawar,34.0151,71.5249,6/28/2023,Wednesday,6,Summer,0,35.5,23.7,29,40.8,27.6,Hot,5.6,5.6,0,Light Rain,23.8,18,66.71,964.39,35.12,0,21.6,2023-06-28T05:04,2023-06-28T19:29,Rainy,1,30.5,63.33,3.3,33.14285714,56.32142857,2.842857143,78,180,0.75
Peshawar,34.0151,71.5249,6/29/2023,Thursday,6,Summer,0,36.8,25.6,31,41.1,29.7,Hot,0,0,0,No Rain,16.7,57,59.58,961.89,1.29,0,21.6,2023-06-29T05:05,2023-06-29T19:29,Sunny,0,29,66.71,5.6,32.44285714,58.29714286,2.842857143,146,246,1.84
Peshawar,34.0151,71.5249,6/30/2023,Friday,6,Summer,0,35.8,22.5,29.7,40.8,26,Hot,1.5,1.5,0,Light Rain,15.5,47,64,960.97,11.88,0,21.73,2023-06-30T05:05,2023-06-30T19:29,Rainy,1,31,59.58,0,31.44285714,60.67857143,3.057142857,170,246,0.95
Peshawar,34.0151,71.5249,7/1/2023,Saturday,7,Summer,1,36.3,24,30.6,40.9,26.7,Hot,3.8,3.8,0,Light Rain,15.1,69,62.58,961.3,7.17,0,21.97,2023-07-01T05:05,2023-07-01T19:29,Rainy,1,29.7,64,1.5,30.58571429,62.92142857,3.6,99,86,1.26
Peshawar,34.0151,71.5249,7/2/2023,Sunday,7,Summer,1,38.9,27.1,32.5,43.9,31.2,Hot,0.3,0.3,0,Light Rain,12.6,45,58.04,961.32,3.71,0,22.54,2023-07-02T05:06,2023-07-02T19:29,Rainy,1,30.6,62.58,3.8,30.15714286,64.27857143,3.642857143,36,184,0.67
Peshawar,34.0151,71.5249,7/3/2023,Monday,7,Summer,0,40.1,27.5,34.1,46.3,32.6,Hot,0,0,0,No Rain,17.1,45,56.79,960.11,1.92,0,23.84,2023-07-03T05:06,2023-07-03T19:29,Sunny,0,32.5,58.04,0.3,31.05714286,61.57571429,2.071428571,99,228,1.86
Peshawar,34.0151,71.5249,7/4/2023,Tuesday,7,Summer,0,36.2,25.8,30.4,41.1,28.4,Hot,2.3,2.3,0,Light Rain,23.6,68,64.38,959.78,37.62,0,22.71,2023-07-04T05:07,2023-07-04T19:29,Rainy,1,34.1,56.79,0,31.04285714,61.72571429,1.928571429,36,233,0.81
Peshawar,34.0151,71.5249,7/5/2023,Wednesday,7,Summer,0,35.5,24,29.3,38.3,28,Hot,1.1,1.1,0,Light Rain,17,82,64.33,960.25,22.67,0,21.26,2023-07-05T05:07,2023-07-05T19:28,Rainy,1,30.4,64.38,2.3,31.08571429,61.38571429,1.285714286,67,190,0.87
Peshawar,34.0151,71.5249,7/6/2023,Thursday,7,Summer,0,34.7,23.9,29.2,36.8,27.2,Hot,0,0,0,No Rain,13.2,74,61.88,963.47,56.25,0,20.61,2023-07-06T05:08,2023-07-06T19:28,Moderate,3,29.3,64.33,1.1,30.82857143,61.71428571,1.285714286,85,282,0.26
Peshawar,34.0151,71.5249,7/7/2023,Friday,7,Summer,0,32,22.5,27.8,35.6,26,Hot,12.1,12.1,0,Heavy Rain,10.9,90,67.54,964.55,63.58,0,20.81,2023-07-07T05:08,2023-07-07T19:28,Rainy,1,29.2,61.88,0,30.55714286,62.22,2.8,178,171,0.47
Peshawar,34.0151,71.5249,7/8/2023,Saturday,7,Summer,1,36,23.8,29.8,39.3,24.6,Hot,2.2,2.2,0,Light Rain,18.1,70,56.92,964.18,29.62,0,19.48,2023-07-08T05:09,2023-07-08T19:28,Rainy,1,27.8,67.54,12.1,30.44285714,61.41142857,2.571428571,118,173,1.15
Peshawar,34.0151,71.5249,7/9/2023,Sunday,7,Summer,1,37.2,24.4,30.4,40.3,28.4,Hot,0,0,0,No Rain,13.7,101,58.04,962.56,10.12,0,20.18,2023-07-09T05:09,2023-07-09T19:28,Sunny,0,29.8,56.92,2.2,30.14285714,61.41142857,2.528571429,51,298,0.82
Peshawar,34.0151,71.5249,7/10/2023,Monday,7,Summer,0,36.8,23.1,29.7,39.8,26.6,Hot,3.9,3.9,0,Light Rain,15.5,51,59,963.52,21.5,0,19.89,2023-07-10T05:10,2023-07-10T19:27,Rainy,1,30.4,58.04,0,29.51428571,61.72714286,3.085714286,200,159,0.53
Peshawar,34.0151,71.5249,7/11/2023,Tuesday,7,Summer,0,39.8,25,31.9,42.5,28.9,Hot,0,0,0,No Rain,14.8,56,51.21,962.42,0.21,0,19.33,2023-07-11T05:10,2023-07-11T19:27,Sunny,0,29.7,59,3.9,29.72857143,59.84571429,2.757142857,119,106,0.34
Peshawar,34.0151,71.5249,7/12/2023,Wednesday,7,Summer,0,40.4,26.6,33.3,44.4,29.5,Hot,0,0,0,No Rain,14,53,50.83,960.77,0.25,0,21.07,2023-07-12T05:11,2023-07-12T19:27,Sunny,0,31.9,51.21,0,30.3,57.91714286,2.6,157,236,0.19
Peshawar,34.0151,71.5249,7/13/2023,Thursday,7,Summer,0,39.3,27.5,33,43.9,30.6,Hot,0,0,0,No Rain,19,42,56.88,961.35,3.38,0,22.8,2023-07-13T05:12,2023-07-13T19:26,Sunny,0,33.3,50.83,0,30.84285714,57.20285714,2.6,25,81,1.31
Peshawar,34.0151,71.5249,7/14/2023,Friday,7,Summer,0,38,25,31.5,41.9,28,Hot,2.4,2.4,0,Light Rain,18.3,44,62.92,962.54,40.25,0,23.04,2023-07-14T05:12,2023-07-14T19:26,Rainy,1,33,56.88,0,31.37142857,56.54285714,1.214285714,34,159,1.44
Peshawar,34.0151,71.5249,7/15/2023,Saturday,7,Summer,1,36.8,25,30.2,41.2,29.1,Hot,5.9,5.9,0,Light Rain,17.1,71,67.83,962.08,63.96,0,23.23,2023-07-15T05:13,2023-07-15T19:26,Rainy,1,31.5,62.92,2.4,31.42857143,58.10142857,1.742857143,188,205,1.01
Peshawar,34.0151,71.5249,7/16/2023,Sunday,7,Summer,1,36,27.5,30.6,41.5,32.4,Hot,10.4,10.4,0,Heavy Rain,13.6,88,68.88,962.34,47.83,0,23.97,2023-07-16T05:13,2023-07-16T19:25,Rainy,1,30.2,67.83,5.9,31.45714286,59.65,3.228571429,20,64,1.74
Peshawar,34.0151,71.5249,7/17/2023,Monday,7,Summer,0,37.5,23.6,31.2,42.7,27.9,Hot,5.6,5.6,0,Light Rain,9.2,92,67.58,961.56,13.92,0,23.76,2023-07-17T05:14,2023-07-17T19:25,Rainy,1,30.6,68.88,10.4,31.67142857,60.87571429,3.471428571,173,31,1.65
Peshawar,34.0151,71.5249,7/18/2023,Tuesday,7,Summer,0,39.2,28.3,33.5,44.6,33.6,Hot,0.1,0.1,0,Light Rain,12.6,83,59.83,959.85,13.04,0,24.15,2023-07-18T05:15,2023-07-18T19:24,Rainy,1,31.2,67.58,5.6,31.9,62.10714286,3.485714286,193,176,1.1
Peshawar,34.0151,71.5249,7/19/2023,Wednesday,7,Summer,0,33.3,26.2,29.1,39.5,29.7,Hot,3.3,3.3,0,Light Rain,21.4,61,77.08,961.65,91.79,0,24.56,2023-07-19T05:15,2023-07-19T19:24,Rainy,1,33.5,59.83,0.1,31.3,65.85714286,3.957142857,48,30,0.12
Peshawar,34.0151,71.5249,7/20/2023,Thursday,7,Summer,0,35.3,24.5,29.8,41,29.8,Hot,9.8,9.8,0,Light Rain,9.9,119,71.88,962.62,47.79,0,23.66,2023-07-20T05:16,2023-07-20T19:23,Rainy,1,29.1,77.08,3.3,30.84285714,68,5.357142857,31,220,0.45
Peshawar,34.0151,71.5249,7/21/2023,Friday,7,Summer,0,36.5,27,31.4,42.3,32.8,Hot,0.1,0.1,0,Light Rain,11.5,83,68.62,963.19,11.46,0,24.54,2023-07-21T05:17,2023-07-21T19:23,Rainy,1,29.8,71.88,9.8,30.82857143,68.81428571,5.028571429,27,265,1.29
Peshawar,34.0151,71.5249,7/22/2023,Saturday,7,Summer,1,34.1,25.4,29,40.6,30.6,Hot,22,22,0,Heavy Rain,14.1,41,78.62,966.23,50.38,0,24.72,2023-07-22T05:17,2023-07-22T19:22,Rainy,1,31.4,68.62,0.1,30.65714286,70.35571429,7.328571429,33,278,0.52
Peshawar,34.0151,71.5249,7/23/2023,Sunday,7,Summer,1,33.3,24.2,28.2,39,29.2,Hot,10.9,10.9,0,Heavy Rain,8.6,152,78,967.55,36.38,0,23.62,2023-07-23T05:18,2023-07-23T19:22,Rainy,1,29,78.62,22,30.31428571,71.65857143,7.4,170,257,1.75
Peshawar,34.0151,71.5249,7/24/2023,Monday,7,Summer,0,35.1,25.6,30.4,39.9,31,Hot,0.4,0.4,0,Light Rain,9.2,123,67.75,964.03,35.75,0,23.3,2023-07-24T05:19,2023-07-24T19:21,Rainy,1,28.2,78,10.9,30.2,71.68285714,6.657142857,193,76,0.66
Peshawar,34.0151,71.5249,7/25/2023,Tuesday,7,Summer,0,34.2,24.8,29.6,40.3,29.6,Hot,9.8,9.8,0,Light Rain,12.5,55,75.04,963.85,59.96,0,24.45,2023-07-25T05:19,2023-07-25T19:20,Rainy,1,30.4,67.75,0.4,29.64285714,73.85571429,8.042857143,144,193,1.33
Peshawar,34.0151,71.5249,7/26/2023,Wednesday,7,Summer,0,34.8,24.9,29.9,41.6,30.2,Hot,12.9,12.9,0,Heavy Rain,11.5,84,76.21,963.97,39.54,0,24.95,2023-07-26T05:20,2023-07-26T19:20,Rainy,1,29.6,75.04,9.8,29.75714286,73.73142857,9.414285714,194,53,1.51
Peshawar,34.0151,71.5249,7/27/2023,Thursday,7,Summer,0,33.2,24.8,28.9,39.3,29.3,Hot,12.4,12.4,0,Heavy Rain,13.9,41,76.58,963.8,54.33,0,24.12,2023-07-27T05:21,2023-07-27T19:19,Rainy,1,29.9,76.21,12.9,29.62857143,74.40285714,9.785714286,176,202,0.56
Peshawar,34.0151,71.5249,7/28/2023,Friday,7,Summer,0,31.9,24.1,27.5,36.8,29,Hot,17.5,17.5,0,Heavy Rain,11.9,41,80.29,961.71,66.62,0,23.56,2023-07-28T05:22,2023-07-28T19:18,Rainy,1,28.9,76.58,12.4,29.07142857,76.07,12.27142857,200,42,1.65
Peshawar,34.0151,71.5249,7/29/2023,Saturday,7,Summer,1,32.5,22.8,27.3,37.8,26.8,Hot,13.1,13.1,0,Heavy Rain,10.8,39,79.25,961.48,61.92,0,23.13,2023-07-29T05:22,2023-07-29T19:17,Rainy,1,27.5,80.29,17.5,28.82857143,76.16,11,140,49,1.38
Peshawar,34.0151,71.5249,7/30/2023,Sunday,7,Summer,1,35.2,25.6,30.2,40,30.6,Hot,0,0,0,No Rain,8.7,95,69,960.52,7.92,0,23.33,2023-07-30T05:23,2023-07-30T19:17,Sunny,0,27.3,79.25,13.1,29.11428571,74.87428571,9.442857143,39,185,1.43
Peshawar,34.0151,71.5249,7/31/2023,Monday,7,Summer,0,34.2,25.3,29.3,41.3,28.9,Hot,10.1,10.1,0,Heavy Rain,15.2,6,74.46,959.85,18.21,0,24.1,2023-07-31T05:24,2023-07-31T19:16,Rainy,1,30.2,69,0,28.95714286,75.83285714,10.82857143,136,43,1.42
Peshawar,34.0151,71.5249,8/1/2023,Tuesday,8,Summer,0,36.5,26,31.3,42.1,32.3,Hot,0,0,0,No Rain,10.1,93,68.54,958.45,10.21,0,24.41,2023-08-01T05:24,2023-08-01T19:15,Sunny,0,29.3,74.46,10.1,29.2,74.90428571,9.428571429,134,239,1.28
Peshawar,34.0151,71.5249,8/2/2023,Wednesday,8,Summer,0,37.8,27.8,32.5,44,32.7,Hot,0,0,0,No Rain,20.7,66,66.46,957.99,12.54,0,25.03,2023-08-02T05:25,2023-08-02T19:14,Sunny,0,31.3,68.54,0,29.57142857,73.51142857,7.585714286,30,220,0.4
Peshawar,34.0151,71.5249,8/3/2023,Thursday,8,Summer,0,35.7,25.2,30.4,41.9,27.9,Hot,1.7,1.7,0,Light Rain,19.5,52,66.96,959.81,23.62,0,23.28,2023-08-03T05:26,2023-08-03T19:13,Rainy,1,32.5,66.46,0,29.78571429,72.13714286,6.057142857,27,227,0.16
Peshawar,34.0151,71.5249,8/4/2023,Friday,8,Summer,0,36,25.1,30.7,41.7,29.5,Hot,15.5,15.5,0,Heavy Rain,14.7,72,71.38,960.88,26.71,0,24.55,2023-08-04T05:27,2023-08-04T19:12,Rainy,1,30.4,66.96,1.7,30.24285714,70.86428571,5.771428571,144,66,1.56
Peshawar,34.0151,71.5249,8/5/2023,Saturday,8,Summer,1,35,24,29.8,41,28.6,Hot,9.7,9.7,0,Light Rain,13.6,52,74.67,963.21,45.88,0,24.33,2023-08-05T05:27,2023-08-05T19:11,Rainy,1,30.7,71.38,15.5,30.6,70.21,5.285714286,106,216,0.13
Peshawar,34.0151,71.5249,8/6/2023,Sunday,8,Summer,1,35.7,24.9,30.1,41.9,28.5,Hot,3.3,3.3,0,Light Rain,18.3,69,74.46,959.52,24.79,0,24.52,2023-08-06T05:28,2023-08-06T19:11,Rainy,1,29.8,74.67,9.7,30.58571429,70.99,5.757142857,136,153,1.38
